K,M,N,accuracy,actual_output_hash,axis_case_id,axis_mode,axis_profile_id,axis_repeat,candidate_id,canonical_trace_hash,case_id,columns,completed_macs,compute_cycles,compute_timing_distinguishes_arithmetic_profile,compute_utilization_pct,config_hash,conversion_cycles,conversion_energy_pj,correct,dataset_hash,dominant_service,evidence_level,exact_encoded_bits,expected_output_hash,experiment_name,functional_wall_seconds,image_count,images,input_elements,internal_repeats,layer_count,layer_id,layer_kind,logical_bits,lowering_hash,mapping_hash,memory_cycles,mode,model_hash,noc_cycles,non_finite_values,output_elements,packet_count,packetized_bits,padding_bits,passed,payload_bits_per_element,peak_gpu_memory_bytes,post_op_cycles,post_op_elements_per_image,prediction_hash,profile_id,provider,raw_path,repeat,repeat_exact,rows,scenario,seed,sequential_cycles,status,total_cycles,transport_hash,weight_elements,workload_hash
84,1,10,,,fc3,full_system,fp8_a8,1,c-94abb2e761e82cdb,7e491e74e04f8f534547e270a09816833a189ac6d7aded2abecab24677b63c6d,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,7352,301068.8,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,7526720,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,58808,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58803,,100000,58803,7526784,64,,8,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-94abb2e761e82cdb.json,1,,,mnist_pe_layer,,,completed,127014,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,full_system,fp8_a8,0,c-951bd926a5296215,7e491e74e04f8f534547e270a09816833a189ac6d7aded2abecab24677b63c6d,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,7352,301068.8,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,7526720,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,58808,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,58803,,100000,58803,7526784,64,,8,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-951bd926a5296215.json,0,,,mnist_pe_layer,,,completed,127014,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
256,1,120,,,fc1,full_system,fp8_a8,0,c-9cf7aa66673e5d48,6daf9d587b3e78887455db6e90d521d45892e970baa895299e0154519a2ab1d0,fc1,,307200000,75000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,29616,1213030.4000000001,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,2560000,,,fc1,linear,30325760,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,236925,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,236920,,1200000,236920,30325760,0,,8,,75000,120,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-9cf7aa66673e5d48.json,0,,,mnist_pe_layer,,,completed,653461,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,30720,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
256,1,120,,,fc1,full_system,fp16_a16,1,c-9e02c8e5d6feacce,ebe4da0153a9d4ea7e0ee0c9089028acdd858030b4b043a6a0c9c0c8c0a2c507,fc1,,307200000,75000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,59230,2426060.8000000003,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,2560000,,,fc1,linear,60651520,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,473845,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,473840,,1200000,473840,60651520,0,,16,,75000,120,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-9e02c8e5d6feacce.json,1,,,mnist_pe_layer,,,completed,1156915,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,30720,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,compute_only,fp8_a8,0,c-9f27055756a26e66,bf4d7d001e47e60c0afc18b80bc613f0da6e108c7c71ce4714732e1feb991bb2,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,7526720,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,100000,58803,7526784,64,,8,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-9f27055756a26e66.json,0,,,mnist_pe_layer,,,completed,2051,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
120,1,84,,,fc2,compute_only,fp16_a16,0,c-a11c216ea2d55c0b,16f5d0dbbaa3c206ed0934e97a1c4bd50d06ff676a6ba40f9fc060f9392856a7,fc2,,100800000,24610,False,99.99746038195855,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,1200000,,,fc2,linear,32801280,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,840000,256260,32801280,0,,16,,0,84,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-a11c216ea2d55c0b.json,0,,,mnist_pe_layer,,,completed,24610,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,10080,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,compute_only,fp32_a32,1,c-a1bec922a7689d56,bf4d7d001e47e60c0afc18b80bc613f0da6e108c7c71ce4714732e1feb991bb2,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,30106880,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,100000,235210,30106880,0,,32,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-a1bec922a7689d56.json,1,,,mnist_pe_layer,,,completed,2051,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
25,576,6,,,conv1,full_system,fp8_a16,1,c-a368ba8dbfc0b692,8056d6defa8fac4962f0f63f1e436358b31f6cadfea21065c2031e04ad2aa3cb,conv1,,864000000,210938,False,99.99976296352483,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,1395002,57139248,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,144000000,,,conv1,conv2d_im2col,1428481200,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,11160015,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,11160010,,34560000,11160010,1428481280,80,,8,,2700000,4320,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-a368ba8dbfc0b692.json,1,,,mnist_pe_layer,,,completed,26625965,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,150,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,compute_only,fp16_a16,0,c-a4a2ae84468fc5e5,bf4d7d001e47e60c0afc18b80bc613f0da6e108c7c71ce4714732e1feb991bb2,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,15053440,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,100000,117605,15053440,0,,16,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-a4a2ae84468fc5e5.json,0,,,mnist_pe_layer,,,completed,2051,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,compute_only,fp16_a16,1,c-adcc78df8706888d,bf4d7d001e47e60c0afc18b80bc613f0da6e108c7c71ce4714732e1feb991bb2,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,15053440,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,100000,117605,15053440,0,,16,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-adcc78df8706888d.json,1,,,mnist_pe_layer,,,completed,2051,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
150,64,16,,,conv2,compute_only,fp8_a8,1,c-ae7b64cbbb1543f2,792cddc03f0835d4bf294c90296721e0bfd9784d3473dce7986d22b6b14f9a7a,conv2,,1536000000,375000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,96000000,,,conv2,conv2d_im2col,849939200,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,10240000,6640150,849939200,0,,8,,0,1280,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-ae7b64cbbb1543f2.json,1,,,mnist_pe_layer,,,completed,375000,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,2400,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
150,64,16,,,conv2,compute_only,fp32_a32,1,c-af3bbc76a7ea21a0,792cddc03f0835d4bf294c90296721e0bfd9784d3473dce7986d22b6b14f9a7a,conv2,,1536000000,375000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,96000000,,,conv2,conv2d_im2col,3399756800,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,10240000,26560600,3399756800,0,,32,,0,1280,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-af3bbc76a7ea21a0.json,1,,,mnist_pe_layer,,,completed,375000,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,2400,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
25,576,6,,,conv1,compute_only,fp16_a16,1,c-b00e9524f0517fa4,ca4747d4c15c00f601c6542d6412ca79fb98d56c6d66bfd184491a2d506bab5e,conv1,,864000000,210938,False,99.99976296352483,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,144000000,,,conv1,conv2d_im2col,2856962400,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,34560000,22320019,2856962432,32,,16,,0,4320,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-b00e9524f0517fa4.json,1,,,mnist_pe_layer,,,completed,210938,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,150,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
120,1,84,,,fc2,compute_only,fp8_a16,1,c-b06d92411ac610b5,16f5d0dbbaa3c206ed0934e97a1c4bd50d06ff676a6ba40f9fc060f9392856a7,fc2,,100800000,24610,False,99.99746038195855,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,1200000,,,fc2,linear,16400640,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,840000,128130,16400640,0,,8,,0,84,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-b06d92411ac610b5.json,1,,,mnist_pe_layer,,,completed,24610,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,10080,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
256,1,120,,,fc1,full_system,fp32_a32,0,c-b6769b6dc8235353,a47b530e3587edde3cdbbf3d5f836d1910d5912509a1536e12f13586c5a69935,fc1,,307200000,75000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,2560000,,,fc1,linear,121303040,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,947685,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,947680,,1200000,947680,121303040,0,,32,,75000,120,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-b6769b6dc8235353.json,0,,,mnist_pe_layer,,,completed,2045365,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,30720,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
150,64,16,,,conv2,full_system,fp8_a16,1,c-b6d11029b3b4d537,bfa358e3e3d949e604e7739f9146b18c1c757fa98f5329acf94866bb086b60be,conv2,,1536000000,375000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,830020,33997568,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,96000000,,,conv2,conv2d_im2col,849939200,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,6640155,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,6640150,,10240000,6640150,849939200,0,,8,,800000,1280,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-b6d11029b3b4d537.json,1,,,mnist_pe_layer,,,completed,15285325,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,2400,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
120,1,84,,,fc2,compute_only,fp8_a16,0,c-c0d88f22c1273aeb,16f5d0dbbaa3c206ed0934e97a1c4bd50d06ff676a6ba40f9fc060f9392856a7,fc2,,100800000,24610,False,99.99746038195855,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,1200000,,,fc2,linear,16400640,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,840000,128130,16400640,0,,8,,0,84,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-c0d88f22c1273aeb.json,0,,,mnist_pe_layer,,,completed,24610,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,10080,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
150,64,16,,,conv2,full_system,fp8_a8,0,c-c775fceb4071c443,bfa358e3e3d949e604e7739f9146b18c1c757fa98f5329acf94866bb086b60be,conv2,,1536000000,375000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,830020,33997568,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,96000000,,,conv2,conv2d_im2col,849939200,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,6640155,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,6640150,,10240000,6640150,849939200,0,,8,,800000,1280,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-c775fceb4071c443.json,0,,,mnist_pe_layer,,,completed,15285325,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,2400,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,compute_only,fp8_a8,1,c-c8995ad03400af4f,bf4d7d001e47e60c0afc18b80bc613f0da6e108c7c71ce4714732e1feb991bb2,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,7526720,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,100000,58803,7526784,64,,8,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-c8995ad03400af4f.json,1,,,mnist_pe_layer,,,completed,2051,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
120,1,84,,,fc2,compute_only,fp32_a32,1,c-cce4d01ee390e393,16f5d0dbbaa3c206ed0934e97a1c4bd50d06ff676a6ba40f9fc060f9392856a7,fc2,,100800000,24610,False,99.99746038195855,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,1200000,,,fc2,linear,65602560,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,840000,512520,65602560,0,,32,,0,84,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-cce4d01ee390e393.json,1,,,mnist_pe_layer,,,completed,24610,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,10080,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
84,1,10,,,fc3,full_system,fp32_a32,0,c-cd6f36912eb96301,1bff4f2c47a5e811ba3ed7f7f07a07504ad0bbeb40bec0693b6ba07f02096d0e,fc3,,8400000,2051,False,99.98933447098976,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,memory,measured,,,mnist_pe_stage_layers_r1,,10000,,840000,,,fc3,linear,30106880,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,235215,full_system,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,235210,,100000,235210,30106880,0,,32,,0,0,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-cd6f36912eb96301.json,0,,,mnist_pe_layer,,,completed,472476,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,840,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
256,1,120,,,fc1,compute_only,fp32_a32,0,c-cdd38119f83159a9,468a0897aadfb6b2e6ba8f8a9cb5dc05afc2c8cc26908851b0e17a94ec94e33c,fc1,,307200000,75000,False,100,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,0,0,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,compute,measured,,,mnist_pe_stage_layers_r1,,10000,,2560000,,,fc1,linear,121303040,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,0,compute_only,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,0,,1200000,947680,121303040,0,,32,,0,120,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_stage_layers_r1/c-cdd38119f83159a9.json,0,,,mnist_pe_layer,,,completed,75000,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,30720,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
